"Study","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","ResponseVariable","IsInfluential"
105,-0.0030693550571855,0.00111267476893303,1.24989590790121e-06,1.01458101037929,0.00374613902710629,129161.895009043,0.00643577830812837,0.643577830812836,"Soil quality",FALSE
106,0.00442227996621595,0.00171520910401137,2.97011716532341e-06,1.0145848316835,0.00374615138173372,129124.136258964,0.00643677727014365,0.643677727014365,"Soil quality",FALSE
107,0.0455486621725722,0.00501636303729141,2.54042211270045e-05,1.01456351609356,0.00374608006307212,129320.038292267,0.00643174673961567,0.643174673961566,"Soil quality",FALSE
108,0.0751272903647298,0.00736381688754606,5.4736174751256e-05,1.01445517756293,0.00374576798867392,129530.494407689,0.00639481872690464,0.639481872690464,"Soil quality",FALSE
109,0.05662173950552,0.00589118037301345,3.50346443649477e-05,1.01450066918794,0.00374591104147674,129500.878332527,0.00640761701665021,0.640761701665021,"Soil quality",FALSE
110,0.0932809836044411,0.00877277137115978,7.76719228448286e-05,1.01431295380017,0.00374537979406273,129570.345861261,0.00634150364757567,0.634150364757567,"Soil quality",FALSE
111,-0.0793105092421994,-0.00491669749508035,2.43772264494684e-05,1.01365996025444,0.00374376638905678,129591.303264074,0.00605873853699567,0.605873853699567,"Soil quality",FALSE
112,-0.203899311157,-0.0148475600750072,0.000222321218585914,1.01369704362069,0.00374326600895109,129575.706928784,0.00620819564812925,0.620819564812924,"Soil quality",FALSE
113,0.108174515983903,0.00986919269246376,9.82694405805924e-05,1.01406492020343,0.00374473541705689,129588.228389656,0.00624118850074532,0.624118850074532,"Soil quality",FALSE
114,0.055809614996226,0.00552251059589103,3.07401175214727e-05,1.01327193773514,0.00374291722575296,129598.541012173,0.00586609284820413,0.586609284820413,"Soil quality",FALSE
115,0.0313116761838304,0.00366003485029238,1.35037609689232e-05,1.01337360919079,0.00374318753034087,129597.576818921,0.00590579564095343,0.590579564095343,"Soil quality",FALSE
116,0.00720683877141104,0.00187076814310455,3.53054629108308e-06,1.01397389291572,0.00374465687766786,129589.100768352,0.00616878539103607,0.616878539103607,"Soil quality",FALSE
117,0.242347794427337,0.0202763589055509,0.000414531325241108,1.01351681895742,0.00374273240688323,129597.363246895,0.00615006756662325,0.615006756662324,"Soil quality",FALSE
118,0.198237804545676,0.0167396815480626,0.000282530867701075,1.01351701020778,0.00374301906242333,129597.839530049,0.00608566349781649,0.608566349781649,"Soil quality",FALSE
119,0.268615287484986,0.0224738580766505,0.000509301952118158,1.01359028010711,0.00374270286777376,129595.336290134,0.00622942849976409,0.622942849976408,"Soil quality",FALSE
120,-0.184247445719274,-0.0126854553905958,0.000162041423293391,1.0124086777907,0.00374030346249907,129597.599752355,0.00560087220327154,0.560087220327154,"Soil quality",FALSE
121,-0.00510537346734605,0.000874857856136326,7.71779216911462e-07,1.01362953180829,0.00374381282345537,129594.594585916,0.00601816180477621,0.60181618047762,"Soil quality",FALSE
122,-0.418249051576247,-0.0271759486221937,0.000741256968776718,1.00898848739956,0.00373045803011347,129600.825324684,0.00443570455503812,0.443570455503812,"Soil quality",FALSE
123,-0.0767761248753009,-0.0043476658565262,1.90044238138515e-05,1.01094836998867,0.0037371811873098,129602.1721486,0.00485976031511338,0.485976031511338,"Soil quality",FALSE
124,0.8863660381242,0.0360627007291412,0.00130072826565436,1.00217992835102,0.0037129119128863,129604.587458495,0.00164310155992425,0.164310155992425,"Soil quality",FALSE
125,0.0813799168744802,0.00256279482293338,6.56901577039552e-06,1.00191827669205,0.00371524441809291,129604.807611951,0.000854466104636693,0.0854466104636692,"Soil quality",FALSE
126,1.04307380149891,0.0307736236433633,0.000947013854420296,1.00085699799564,0.00371050280995129,129604.250545475,0.000869809936771517,0.0869809936771517,"Soil quality",FALSE
127,0.581255599558126,0.0192626208708379,0.000371117496798719,1.00201545273663,0.00371468726497677,129604.801942142,0.00107736768063965,0.107736768063965,"Soil quality",FALSE
128,-0.750682040977487,-0.0294042726075646,0.000864802812056196,1.00232664768901,0.00371399487014835,129603.079859352,0.0015440516869989,0.15440516869989,"Soil quality",FALSE
129,-0.430528779525519,-0.016816270043639,0.000282913999544088,1.00312849456645,0.00371741643331223,129603.914352059,0.00156809429336927,0.156809429336927,"Soil quality",FALSE
130,1.28993142671754,0.0702070053419674,0.00492285344813553,1.00072220887978,0.00370055586373623,129603.930885497,0.00299225049707718,0.299225049707718,"Soil quality",FALSE
131,0.558152113873159,0.0255247183739973,0.000651952321257358,1.00384876292592,0.00371852993103759,129604.857991502,0.0020324868820522,0.20324868820522,"Soil quality",FALSE
132,-0.935670142034122,-0.0168572901671251,0.000284168485818319,1.0003396217472,0.00371062844565341,129603.532075283,0.000324569736669524,0.0324569736669524,"Soil quality",FALSE
133,-1.4925149557948,-0.0318657931664096,0.00101536524235105,0.999702438660074,0.00370725600318832,129601.695946386,0.000452604683733786,0.0452604683733785,"Soil quality",FALSE
134,-1.95019264553229,-0.0365371792393276,0.00133485647900541,0.999072762620194,0.00370494372945138,129599.995094228,0.000347548518882856,0.0347548518882855,"Soil quality",FALSE
135,-2.32800478068823,-0.0579816021312619,0.00336056794422349,0.997180161009464,0.00369544926496395,129597.465870843,0.000611180817706818,0.0611180817706818,"Soil quality",TRUE
136,-0.368940179788535,-0.013749548478069,0.000189125899107713,1.00295620431689,0.00371724178891315,129604.105160271,0.00143618491268202,0.143618491268202,"Soil quality",FALSE
137,-0.156202173981176,-0.00446821510930974,1.99683998483767e-05,1.00194773549286,0.0037152458552791,129604.610812964,0.000883496163967764,0.0883496163967763,"Soil quality",FALSE
138,0.547492618115841,0.0148307966690426,0.000219971962296163,1.00138693687172,0.00371349243492088,129604.789540868,0.000721280206271375,0.0721280206271374,"Soil quality",FALSE
139,0.250994483412319,0.00882791556621737,7.7955304753028e-05,1.00255502231219,0.00371666194715952,129604.852533988,0.00116803251338297,0.116803251338297,"Soil quality",FALSE
140,-0.70019585658454,-0.0252868815368439,0.000639547472125282,1.00209938611064,0.00371400813260955,129603.392889462,0.0013146976590972,0.13146976590972,"Soil quality",FALSE
141,-0.144081955492411,-0.00535802148857858,2.87237205693709e-05,1.00342586389969,0.00371882355045211,129604.45495266,0.00154578921769797,0.154578921769797,"Soil quality",FALSE
142,1.83935883877292,0.086317137255661,0.00743070121702976,0.995854583417278,0.00368235706705001,129602.134007485,0.00227040310607838,0.227040310607838,"Soil quality",FALSE
143,0.812526220687702,0.0346008600186945,0.00119755506122926,1.00264645905339,0.00371430142881666,129604.684101604,0.00179305591339379,0.179305591339379,"Soil quality",FALSE
144,-0.833039171634543,-0.0128541110534453,0.000165228629316032,1.00030159633873,0.00371084087698638,129603.83674382,0.000238409731995461,0.0238409731995461,"Soil quality",FALSE
145,-1.30167577355958,-0.0232151480998208,0.000538933048920189,0.999997159116576,0.00370915373029307,129602.533498222,0.00031667978151372,0.031667978151372,"Soil quality",FALSE
146,-1.55546715970538,-0.022934874233751,0.000525999512999054,0.999789455707396,0.00370868118046549,129601.838952523,0.000216158888649062,0.0216158888649062,"Soil quality",FALSE
147,-1.90131278619921,-0.0290902437849307,0.000846212987718167,0.999423222744613,0.0037069961320788,129600.455586009,0.000232182762765741,0.023218276276574,"Soil quality",FALSE
148,0.666420645617871,0.00817926854101852,6.69006612692635e-05,1.00027291642372,0.00371110529952049,129604.572429658,0.000149807077732195,0.0149807077732195,"Soil quality",FALSE
149,0.356772871725675,0.0100132789654005,0.000100277783430454,1.0016173314167,0.00371432157168859,129604.862819088,0.000763332609682373,0.0763332609682372,"Soil quality",FALSE
150,1.64312862768427,0.060908473623852,0.00370719895708378,0.998632482600343,0.00369838296299648,129602.885795694,0.00139925161391517,0.139925161391517,"Soil quality",FALSE
151,0.0184233534692344,0.000821825492689117,6.75568933731699e-07,1.00236662066396,0.00371634378942234,129604.741399298,0.00105240017187069,0.105240017187069,"Soil quality",FALSE
152,-0.751738945908021,-0.0285266902253628,0.000813929756548868,1.00217812546846,0.00371376185820745,129603.149624578,0.00144887915626739,0.144887915626739,"Soil quality",FALSE
153,-0.386663523549208,-0.00770264814407907,5.93325958424271e-05,1.00081340287992,0.00371236802785292,129604.484543062,0.000403591135479494,0.0403591135479494,"Soil quality",FALSE
154,-0.411464171992973,-0.00694674688252192,4.82580181040757e-05,1.00057148545269,0.003711808508167,129604.501590145,0.000288762903257602,0.0288762903257602,"Soil quality",FALSE
155,-0.322570808044838,-0.0154168504498467,0.000237959357630031,1.0050772677585,0.00372227276743587,129603.737396472,0.00240702135466588,0.240702135466588,"Soil quality",FALSE
156,-0.672129399874099,-0.0182054485651879,0.000331459364171069,1.00120526224041,0.00371261423508061,129603.827617404,0.000738926470862178,0.0738926470862178,"Soil quality",FALSE
157,-0.640777313322478,-0.0185047997086809,0.00034245828667662,1.00142033626816,0.00371310933250254,129603.835110116,0.00084134049868119,0.0841340498681189,"Soil quality",FALSE
158,0.682517252204097,0.0556326770806753,0.00311018755985508,1.01063820645793,0.00372877752723746,128370.448817928,0.00644619584099158,0.644619584099158,"Soil quality",FALSE
159,0.730793176234452,0.0595526310198715,0.0035648308064447,1.01085409429764,0.003729724723106,103065.068408224,0.0064463390698207,0.64463390698207,"Soil quality",FALSE
160,0.654068373704242,0.0376612133995247,0.00142038893672367,1.00564373019685,0.00372112787380899,129604.862023685,0.00322739181227652,0.322739181227652,"Soil quality",FALSE
161,0.0228589097205286,0.000990698126204934,9.81753768298609e-07,1.00246586455232,0.00371658626642607,129604.738266599,0.00109638363712369,0.109638363712369,"Soil quality",FALSE
162,0.615186989957747,0.0117675604396813,0.000138478331798042,1.00067104884269,0.00371192286524361,129604.686187412,0.000362294740778082,0.0362294740778082,"Soil quality",FALSE
163,0.409431501813019,0.0103240623695419,0.000106594402763574,1.00128899967314,0.0037135048287071,129604.844024961,0.000620782281743434,0.0620782281743434,"Soil quality",FALSE
164,0.435119649464035,0.00716956710457513,5.14034191447763e-05,1.00055431377196,0.00371182622591071,129604.795907266,0.000267595388749021,0.026759538874902,"Soil quality",FALSE
165,0.923052039517087,0.0291345488610134,0.000848862074263961,1.00125182091311,0.00371170293534622,129604.456969774,0.000991824249557924,0.0991824249557924,"Soil quality",FALSE
166,0.654068373704242,0.0376612133995247,0.00142038893672367,1.00564373019685,0.00372112787380899,129604.862023685,0.00322739181227652,0.322739181227652,"Soil quality",FALSE
167,1.0616182828652,0.0368109065539634,0.00135501560093991,1.00111259822255,0.00371016253155436,129604.275269006,0.00120204329370662,0.120204329370662,"Soil quality",FALSE
168,0.615186989957747,0.0117675604396813,0.000138478331798042,1.00067104884269,0.00371192286524361,129604.686187412,0.000362294740778082,0.0362294740778082,"Soil quality",FALSE
169,0.516501697620197,0.0164128099748842,0.000269426495793134,1.00193125603757,0.00371471302902293,129604.827633908,0.000987641837238181,0.098764183723818,"Soil quality",FALSE
170,0.435119649464035,0.00716956710457513,5.14034191447763e-05,1.00055431377196,0.00371182622591071,129604.795907266,0.000267595388749021,0.026759538874902,"Soil quality",FALSE
171,0.923052039517087,0.0291345488610134,0.000848862074263961,1.00125182091311,0.00371170293534622,129604.456969774,0.000991824249557924,0.0991824249557924,"Soil quality",FALSE
172,2.14061724426921,0.168383396180097,0.0274101024914978,0.978303774024485,0.00358716738083282,23991.5878054758,0.00644624734441923,0.644624734441923,"Soil quality",TRUE
173,2.27963342079716,0.178938015156863,0.0307823207117432,0.973737114401942,0.00356723156965332,122316.042740925,0.00644466078828624,0.644466078828624,"Soil quality",TRUE
174,2.57223472759166,0.200765774240203,0.0382504524499736,0.963050648016719,0.00352069609156596,128672.789177178,0.00642751470283338,0.642751470283337,"Soil quality",TRUE
175,1.14095700593007,0.0886875756619527,0.00784721519820751,1.003994296928,0.00370137994065171,129603.268981854,0.00605091491381533,0.605091491381533,"Soil quality",FALSE
176,2.03568721426261,0.158469190862892,0.0244167706358379,0.982305995078465,0.00360532434364243,129546.690027579,0.0062968211166516,0.62968211166516,"Soil quality",TRUE
177,0.426893974570052,0.00407986926946586,1.66453614622793e-05,1.00019206582993,0.00371101024928671,129604.759592568,9.05387189117077e-05,0.00905387189117077,"Soil quality",FALSE
178,0.0700683490457879,0.00156817590116679,2.45928597222086e-06,1.00099300267367,0.00371298940325652,129604.842564528,0.000442138744029523,0.0442138744029523,"Soil quality",FALSE
179,0.735556205232854,0.0450516079473642,0.00203268392142746,1.0059048053362,0.00372031289482733,129604.847119454,0.00367023024549892,0.367023024549892,"Soil quality",FALSE
180,0.414692028576599,0.0169081589006718,0.000286028439740554,1.00329767579536,0.00371801998448528,129604.867409237,0.00159992337308304,0.159992337308304,"Soil quality",FALSE
181,0.231690237041072,0.00522424032644993,2.72941287274775e-05,1.00107572677929,0.00371314970296905,129604.867506443,0.000488398472025045,0.0488398472025045,"Soil quality",FALSE
182,-3.683376694151,-0.159862942073683,0.0253180335749484,0.974164711195621,0.00358912784678634,129581.183003054,0.00183536936953795,0.183536936953795,"Soil quality",TRUE
183,0.899427130396391,0.0183180353328082,0.000335554109954168,1.00055799971209,0.00371119911806708,129604.367431236,0.000413392833198765,0.0413392833198764,"Soil quality",FALSE
184,-1.77590400241599,-0.0459922311700793,0.00211480708056214,0.998812416672078,0.00370240861142445,129600.193997845,0.000663238111683367,0.0663238111683367,"Soil quality",FALSE
185,0.924872278555014,0.0563446855810758,0.00317645462540904,1.00449936950496,0.00371410865267824,129604.682702066,0.00367792942333002,0.367792942333002,"Soil quality",FALSE
186,0.531932722629986,0.0214095372425964,0.000458562927780746,1.00304356664959,0.0037170043863831,129604.851065138,0.00157677217015908,0.157677217015908,"Soil quality",FALSE
187,0.515627168196686,0.0115197347472552,0.000132710016107701,1.00096838848722,0.0037126631919876,129604.782068242,0.000491452637456739,0.0491452637456739,"Soil quality",FALSE
188,-3.71379598178073,-0.159884333449606,0.0253281937553413,0.974093040906626,0.00358893644967877,129581.021234628,0.00180644625365397,0.180644625365397,"Soil quality",TRUE
189,1.03473288554622,0.0210730697646336,0.000444074867512885,1.00043227094106,0.00371064030731079,129604.150469719,0.000414458491296427,0.0414458491296427,"Soil quality",FALSE
190,-1.59436773020499,-0.0410969033690231,0.00168868246619287,0.99932503341435,0.00370468841632148,129600.993074093,0.000658194265998269,0.0658194265998268,"Soil quality",FALSE
191,0.697422815157658,0.0427709973278825,0.0018323953356489,1.00614787357045,0.00372138714311449,129604.860282337,0.00366865179856208,0.366865179856208,"Soil quality",FALSE
192,0.741722728228018,0.0294753693068186,0.000869033704102686,1.00250943701307,0.00371473999977126,129604.72937477,0.00155741559921109,0.155741559921109,"Soil quality",FALSE
193,0.517208105422012,0.0115903331308276,0.000134341679207297,1.00097334395921,0.00371267170994103,129604.78150014,0.000494469601906637,0.0494469601906637,"Soil quality",FALSE
194,-3.71997789620704,-0.162145039679569,0.0260368052616193,0.973379069919081,0.00358562134905028,129580.665165648,0.00185110534661936,0.185110534661936,"Soil quality",TRUE
195,0.871178139050631,0.0175621048914342,0.000308431334912872,1.00057043880785,0.00371129187555713,129604.405365128,0.000404794962381451,0.0404794962381451,"Soil quality",FALSE
196,-1.5866039926144,-0.0408405514724525,0.00166768654489219,0.999347039738002,0.00370479303572218,129601.027885055,0.000656445022258328,0.0656445022258328,"Soil quality",FALSE
